draw,gene_id,gene_name,rank,in_top_10
75,dd_Smed_v6_15144_0_1,lhx2/9,78,False
75,dd_Smed_v6_2442_0_1,dd2442,88,False
75,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),71,False
75,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",79,False
75,dd_Smed_v6_6114_0_1,dd6114,69,False
75,dd_Smed_v6_17731_0_1,sim,68,False
75,dd_Smed_v6_17726_0_1,Pax6A,83,False
75,dd_Smed_v6_38033_0_1,dd38033,75,False
75,dd_Smed_v6_9893_0_1,coe,73,False
75,dd_Smed_v6_18719_0_1,dd18719,90,False
75,dd_Smed_v6_14362_0_1,dd14362,84,False
75,dd_Smed_v6_17534_0_1,arh,57,False
75,dd_Smed_v6_12617_0_1,dd12617,82,False
75,dd_Smed_v6_58909_0_1,gata4/5/6-3,70,False
75,dd_Smed_v6_13215_0_1,soxB,86,False
75,dd_Smed_v6_17498_0_1,dd17498,80,False
75,dd_Smed_v6_15473_0_1,dd15473,93,False
75,dd_Smed_v6_10219_0_1,dd10219,77,False
75,dd_Smed_v6_13772_0_1,PROX-1,76,False
75,dd_Smed_v6_20755_0_1,dd20755,85,False
75,dd_Smed_v6_11935_0_1,dd11935,96,False
75,dd_Smed_v6_18972_0_1,dd18972,99,False
75,dd_Smed_v6_6470_0_1,tbx2/3b,94,False
75,dd_Smed_v6_9460_0_2,dd9460,91,False
75,dd_Smed_v6_6778_0_1,dd6778,89,False
75,dd_Smed_v6_14315_0_1,dd14937,95,False
75,dd_Smed_v6_8820_0_1,islet1,97,False
75,dd_Smed_v6_16399_0_1,meis,92,False
75,dd_Smed_v6_19757_0_1,dd19757,98,False
75,dd_Smed_v6_18952_0_1,scratch,87,False
76,dd_Smed_v6_14115_0_1,dd14115,1,True
76,dd_Smed_v6_19890_0_1,dd19890,5,True
76,dd_Smed_v6_13343_0_1,dd13343,12,False
76,dd_Smed_v6_26877_0_1,dd26877,2,True
76,dd_Smed_v6_2946_0_1,dd2946,3,True
76,dd_Smed_v6_38342_0_1,dd38342,4,True
76,dd_Smed_v6_28804_0_1,dd28804,8,True
76,dd_Smed_v6_14712_0_1,dd14712,7,True
76,dd_Smed_v6_22331_0_1,dd22331,6,True
76,dd_Smed_v6_22163_0_1,dd22163,16,False
76,dd_Smed_v6_16472_0_1,dd16472,19,False
76,dd_Smed_v6_31784_0_1,dd31784,14,False
76,dd_Smed_v6_16955_0_1,dd16955,23,False
76,dd_Smed_v6_28888_0_1,dd28888,9,True
76,dd_Smed_v6_18207_0_1,dd18207,28,False
76,dd_Smed_v6_16007_0_1,dd16007,31,False
76,dd_Smed_v6_37930_0_1,dd37930,27,False
76,dd_Smed_v6_31217_0_1,dd31217,38,False
76,dd_Smed_v6_30562_0_1,dd30562,32,False
76,dd_Smed_v6_6626_0_1,dd6626,17,False
76,dd_Smed_v6_14824_0_1,dd14824,22,False
76,dd_Smed_v6_11930_0_1,dd11930,11,False
76,dd_Smed_v6_29211_0_1,dd29211,41,False
76,dd_Smed_v6_34144_0_1,dd34144,18,False
76,dd_Smed_v6_12170_0_1,dd12170,55,False
76,dd_Smed_v6_12722_0_1,dd12722,45,False
76,dd_Smed_v6_35379_0_1,dd35379,48,False
76,dd_Smed_v6_11150_0_1,dd11150,13,False
76,dd_Smed_v6_10320_0_1,dd10320,21,False
76,dd_Smed_v6_36829_0_1,dd36829,58,False
76,dd_Smed_v6_12010_0_1,dd12010,20,False
76,dd_Smed_v6_4048_0_1,dd4048,15,False
76,dd_Smed_v6_12317_0_1,dd12317,25,False
76,dd_Smed_v6_20282_0_1,dd20282,56,False
76,dd_Smed_v6_17324_0_1,dd17324,37,False
76,dd_Smed_v6_14213_0_1,dd14213,40,False
76,dd_Smed_v6_9774_0_1,Six1/2-2,43,False
76,dd_Smed_v6_18125_0_1,dd18125,59,False
76,dd_Smed_v6_13474_0_1,dd13474,29,False
76,dd_Smed_v6_9596_0_1,dd9596,24,False
76,dd_Smed_v6_15253_0_1,pitx,47,False
76,dd_Smed_v6_17476_0_1,dd17476,33,False
76,dd_Smed_v6_7227_0_1,dd7227,70,False
76,dd_Smed_v6_16646_0_1,dd16646,68,False
76,dd_Smed_v6_11893_0_1,dd11893,36,False
76,dd_Smed_v6_33456_0_1,dd33456,30,False
76,dd_Smed_v6_18422_0_1,dd18422,51,False
76,dd_Smed_v6_46523_0,dd46523,34,False
76,dd_Smed_v6_13704_0_1,ptf-4,44,False
76,dd_Smed_v6_33575_0_1,dd33575,26,False
76,dd_Smed_v6_16524_0_1,dd16524,39,False
76,dd_Smed_v6_9287_0_1,dd9287,77,False
76,dd_Smed_v6_14753_0_1,ascl-2,53,False
76,dd_Smed_v6_10911_0_1,dd10911,52,False
76,dd_Smed_v6_13898_0_1,nkx2-like,63,False
76,dd_Smed_v6_7033_0_1,dd7033,42,False
76,dd_Smed_v6_16466_0_1,dd16466,10,True
76,dd_Smed_v6_16124_0_1,runt-1,62,False
76,dd_Smed_v6_14633_0_1,otxA,57,False
76,dd_Smed_v6_37276_0_1,dd37276,35,False
76,dd_Smed_v6_52497_0_1,hmx-1,75,False
76,dd_Smed_v6_1399_0_1,dd1399,50,False
76,dd_Smed_v6_25769_0_1,dd25769,61,False
76,dd_Smed_v6_48430_0_1,ovo,69,False
76,dd_Smed_v6_19286_0_1,dd19286,82,False
76,dd_Smed_v6_15104_0_1,ap2,65,False
76,dd_Smed_v6_49988_0_1,dd49988,73,False
76,dd_Smed_v6_13056_0_1,tcf1,71,False
76,dd_Smed_v6_15555_0_1,pou4l-1,97,False
76,dd_Smed_v6_15144_0_1,lhx2/9,46,False
76,dd_Smed_v6_2442_0_1,dd2442,60,False
76,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),49,False
76,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",92,False
76,dd_Smed_v6_6114_0_1,dd6114,74,False
76,dd_Smed_v6_17731_0_1,sim,64,False
76,dd_Smed_v6_17726_0_1,Pax6A,54,False
76,dd_Smed_v6_38033_0_1,dd38033,78,False
76,dd_Smed_v6_9893_0_1,coe,80,False
76,dd_Smed_v6_18719_0_1,dd18719,81,False
76,dd_Smed_v6_14362_0_1,dd14362,76,False
76,dd_Smed_v6_17534_0_1,arh,86,False
76,dd_Smed_v6_12617_0_1,dd12617,66,False
76,dd_Smed_v6_58909_0_1,gata4/5/6-3,79,False
76,dd_Smed_v6_13215_0_1,soxB,84,False
76,dd_Smed_v6_17498_0_1,dd17498,90,False
76,dd_Smed_v6_15473_0_1,dd15473,99,False
76,dd_Smed_v6_10219_0_1,dd10219,83,False
76,dd_Smed_v6_13772_0_1,PROX-1,72,False
76,dd_Smed_v6_20755_0_1,dd20755,87,False
76,dd_Smed_v6_11935_0_1,dd11935,88,False
76,dd_Smed_v6_18972_0_1,dd18972,91,False
76,dd_Smed_v6_6470_0_1,tbx2/3b,67,False
76,dd_Smed_v6_9460_0_2,dd9460,89,False
76,dd_Smed_v6_6778_0_1,dd6778,85,False
76,dd_Smed_v6_14315_0_1,dd14937,96,False
76,dd_Smed_v6_8820_0_1,islet1,93,False
76,dd_Smed_v6_16399_0_1,meis,95,False
76,dd_Smed_v6_19757_0_1,dd19757,94,False
76,dd_Smed_v6_18952_0_1,scratch,98,False
77,dd_Smed_v6_14115_0_1,dd14115,1,True
77,dd_Smed_v6_19890_0_1,dd19890,4,True
77,dd_Smed_v6_13343_0_1,dd13343,6,True
77,dd_Smed_v6_26877_0_1,dd26877,9,True
77,dd_Smed_v6_2946_0_1,dd2946,11,False
77,dd_Smed_v6_38342_0_1,dd38342,2,True
77,dd_Smed_v6_28804_0_1,dd28804,17,False
77,dd_Smed_v6_14712_0_1,dd14712,12,False
77,dd_Smed_v6_22331_0_1,dd22331,10,True
77,dd_Smed_v6_22163_0_1,dd22163,25,False
77,dd_Smed_v6_16472_0_1,dd16472,24,False
77,dd_Smed_v6_31784_0_1,dd31784,3,True
77,dd_Smed_v6_16955_0_1,dd16955,22,False
77,dd_Smed_v6_28888_0_1,dd28888,27,False
77,dd_Smed_v6_18207_0_1,dd18207,18,False
77,dd_Smed_v6_16007_0_1,dd16007,28,False
77,dd_Smed_v6_37930_0_1,dd37930,13,False
77,dd_Smed_v6_31217_0_1,dd31217,5,True
77,dd_Smed_v6_30562_0_1,dd30562,46,False
77,dd_Smed_v6_6626_0_1,dd6626,20,False
77,dd_Smed_v6_14824_0_1,dd14824,36,False
77,dd_Smed_v6_11930_0_1,dd11930,34,False
77,dd_Smed_v6_29211_0_1,dd29211,23,False
77,dd_Smed_v6_34144_0_1,dd34144,45,False
77,dd_Smed_v6_12170_0_1,dd12170,14,False
77,dd_Smed_v6_12722_0_1,dd12722,33,False
77,dd_Smed_v6_35379_0_1,dd35379,42,False
77,dd_Smed_v6_11150_0_1,dd11150,35,False
77,dd_Smed_v6_10320_0_1,dd10320,37,False
77,dd_Smed_v6_36829_0_1,dd36829,30,False
77,dd_Smed_v6_12010_0_1,dd12010,38,False
77,dd_Smed_v6_4048_0_1,dd4048,7,True
77,dd_Smed_v6_12317_0_1,dd12317,26,False
77,dd_Smed_v6_20282_0_1,dd20282,19,False
77,dd_Smed_v6_17324_0_1,dd17324,43,False
77,dd_Smed_v6_14213_0_1,dd14213,32,False
77,dd_Smed_v6_9774_0_1,Six1/2-2,41,False
77,dd_Smed_v6_18125_0_1,dd18125,44,False
77,dd_Smed_v6_13474_0_1,dd13474,56,False
77,dd_Smed_v6_9596_0_1,dd9596,8,True
77,dd_Smed_v6_15253_0_1,pitx,55,False
77,dd_Smed_v6_17476_0_1,dd17476,31,False
77,dd_Smed_v6_7227_0_1,dd7227,40,False
77,dd_Smed_v6_16646_0_1,dd16646,59,False
77,dd_Smed_v6_11893_0_1,dd11893,21,False
77,dd_Smed_v6_33456_0_1,dd33456,49,False
77,dd_Smed_v6_18422_0_1,dd18422,91,False
77,dd_Smed_v6_46523_0,dd46523,60,False
77,dd_Smed_v6_13704_0_1,ptf-4,16,False
77,dd_Smed_v6_33575_0_1,dd33575,39,False
77,dd_Smed_v6_16524_0_1,dd16524,15,False
77,dd_Smed_v6_9287_0_1,dd9287,54,False
77,dd_Smed_v6_14753_0_1,ascl-2,52,False
77,dd_Smed_v6_10911_0_1,dd10911,29,False
77,dd_Smed_v6_13898_0_1,nkx2-like,50,False
77,dd_Smed_v6_7033_0_1,dd7033,73,False
77,dd_Smed_v6_16466_0_1,dd16466,47,False
77,dd_Smed_v6_16124_0_1,runt-1,57,False
77,dd_Smed_v6_14633_0_1,otxA,76,False
77,dd_Smed_v6_37276_0_1,dd37276,48,False
77,dd_Smed_v6_52497_0_1,hmx-1,75,False
77,dd_Smed_v6_1399_0_1,dd1399,53,False
77,dd_Smed_v6_25769_0_1,dd25769,62,False
77,dd_Smed_v6_48430_0_1,ovo,90,False
77,dd_Smed_v6_19286_0_1,dd19286,67,False
77,dd_Smed_v6_15104_0_1,ap2,51,False
77,dd_Smed_v6_49988_0_1,dd49988,63,False
77,dd_Smed_v6_13056_0_1,tcf1,64,False
77,dd_Smed_v6_15555_0_1,pou4l-1,77,False
77,dd_Smed_v6_15144_0_1,lhx2/9,61,False
77,dd_Smed_v6_2442_0_1,dd2442,69,False
77,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),92,False
77,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",87,False
77,dd_Smed_v6_6114_0_1,dd6114,80,False
77,dd_Smed_v6_17731_0_1,sim,71,False
77,dd_Smed_v6_17726_0_1,Pax6A,78,False
77,dd_Smed_v6_38033_0_1,dd38033,66,False
77,dd_Smed_v6_9893_0_1,coe,65,False
77,dd_Smed_v6_18719_0_1,dd18719,85,False
77,dd_Smed_v6_14362_0_1,dd14362,74,False
77,dd_Smed_v6_17534_0_1,arh,94,False
77,dd_Smed_v6_12617_0_1,dd12617,68,False
77,dd_Smed_v6_58909_0_1,gata4/5/6-3,58,False
77,dd_Smed_v6_13215_0_1,soxB,83,False
77,dd_Smed_v6_17498_0_1,dd17498,95,False
77,dd_Smed_v6_15473_0_1,dd15473,88,False
77,dd_Smed_v6_10219_0_1,dd10219,82,False
77,dd_Smed_v6_13772_0_1,PROX-1,72,False
77,dd_Smed_v6_20755_0_1,dd20755,93,False
77,dd_Smed_v6_11935_0_1,dd11935,79,False
77,dd_Smed_v6_18972_0_1,dd18972,84,False
77,dd_Smed_v6_6470_0_1,tbx2/3b,86,False
77,dd_Smed_v6_9460_0_2,dd9460,81,False
77,dd_Smed_v6_6778_0_1,dd6778,89,False
77,dd_Smed_v6_14315_0_1,dd14937,97,False
77,dd_Smed_v6_8820_0_1,islet1,70,False
77,dd_Smed_v6_16399_0_1,meis,99,False
77,dd_Smed_v6_19757_0_1,dd19757,96,False
77,dd_Smed_v6_18952_0_1,scratch,98,False
78,dd_Smed_v6_14115_0_1,dd14115,3,True
78,dd_Smed_v6_19890_0_1,dd19890,9,True
78,dd_Smed_v6_13343_0_1,dd13343,2,True
78,dd_Smed_v6_26877_0_1,dd26877,12,False
78,dd_Smed_v6_2946_0_1,dd2946,5,True
78,dd_Smed_v6_38342_0_1,dd38342,6,True
78,dd_Smed_v6_28804_0_1,dd28804,8,True
78,dd_Smed_v6_14712_0_1,dd14712,7,True
78,dd_Smed_v6_22331_0_1,dd22331,1,True
78,dd_Smed_v6_22163_0_1,dd22163,16,False
78,dd_Smed_v6_16472_0_1,dd16472,13,False
78,dd_Smed_v6_31784_0_1,dd31784,18,False
78,dd_Smed_v6_16955_0_1,dd16955,17,False
78,dd_Smed_v6_28888_0_1,dd28888,15,False
78,dd_Smed_v6_18207_0_1,dd18207,39,False
78,dd_Smed_v6_16007_0_1,dd16007,20,False
78,dd_Smed_v6_37930_0_1,dd37930,10,True
78,dd_Smed_v6_31217_0_1,dd31217,4,True
78,dd_Smed_v6_30562_0_1,dd30562,34,False
78,dd_Smed_v6_6626_0_1,dd6626,14,False
78,dd_Smed_v6_14824_0_1,dd14824,31,False
78,dd_Smed_v6_11930_0_1,dd11930,32,False
78,dd_Smed_v6_29211_0_1,dd29211,45,False
78,dd_Smed_v6_34144_0_1,dd34144,28,False
78,dd_Smed_v6_12170_0_1,dd12170,41,False
78,dd_Smed_v6_12722_0_1,dd12722,29,False
78,dd_Smed_v6_35379_0_1,dd35379,23,False
78,dd_Smed_v6_11150_0_1,dd11150,27,False
78,dd_Smed_v6_10320_0_1,dd10320,50,False
78,dd_Smed_v6_36829_0_1,dd36829,30,False
78,dd_Smed_v6_12010_0_1,dd12010,26,False
78,dd_Smed_v6_4048_0_1,dd4048,52,False
78,dd_Smed_v6_12317_0_1,dd12317,21,False
78,dd_Smed_v6_20282_0_1,dd20282,42,False
78,dd_Smed_v6_17324_0_1,dd17324,58,False
78,dd_Smed_v6_14213_0_1,dd14213,25,False
78,dd_Smed_v6_9774_0_1,Six1/2-2,24,False
78,dd_Smed_v6_18125_0_1,dd18125,44,False
78,dd_Smed_v6_13474_0_1,dd13474,46,False
78,dd_Smed_v6_9596_0_1,dd9596,35,False
78,dd_Smed_v6_15253_0_1,pitx,38,False
78,dd_Smed_v6_17476_0_1,dd17476,11,False
78,dd_Smed_v6_7227_0_1,dd7227,22,False
78,dd_Smed_v6_16646_0_1,dd16646,40,False
78,dd_Smed_v6_11893_0_1,dd11893,68,False
78,dd_Smed_v6_33456_0_1,dd33456,51,False
78,dd_Smed_v6_18422_0_1,dd18422,19,False
78,dd_Smed_v6_46523_0,dd46523,79,False
78,dd_Smed_v6_13704_0_1,ptf-4,85,False
78,dd_Smed_v6_33575_0_1,dd33575,43,False
78,dd_Smed_v6_16524_0_1,dd16524,73,False
78,dd_Smed_v6_9287_0_1,dd9287,56,False
78,dd_Smed_v6_14753_0_1,ascl-2,64,False
78,dd_Smed_v6_10911_0_1,dd10911,81,False
78,dd_Smed_v6_13898_0_1,nkx2-like,36,False
78,dd_Smed_v6_7033_0_1,dd7033,33,False
78,dd_Smed_v6_16466_0_1,dd16466,57,False
78,dd_Smed_v6_16124_0_1,runt-1,47,False
78,dd_Smed_v6_14633_0_1,otxA,62,False
78,dd_Smed_v6_37276_0_1,dd37276,63,False
78,dd_Smed_v6_52497_0_1,hmx-1,91,False
78,dd_Smed_v6_1399_0_1,dd1399,37,False
78,dd_Smed_v6_25769_0_1,dd25769,80,False
78,dd_Smed_v6_48430_0_1,ovo,55,False
78,dd_Smed_v6_19286_0_1,dd19286,93,False
78,dd_Smed_v6_15104_0_1,ap2,72,False
78,dd_Smed_v6_49988_0_1,dd49988,53,False
78,dd_Smed_v6_13056_0_1,tcf1,59,False
78,dd_Smed_v6_15555_0_1,pou4l-1,87,False
78,dd_Smed_v6_15144_0_1,lhx2/9,69,False
78,dd_Smed_v6_2442_0_1,dd2442,88,False
78,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),48,False
78,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",94,False
78,dd_Smed_v6_6114_0_1,dd6114,83,False
78,dd_Smed_v6_17731_0_1,sim,86,False
78,dd_Smed_v6_17726_0_1,Pax6A,49,False
78,dd_Smed_v6_38033_0_1,dd38033,75,False
78,dd_Smed_v6_9893_0_1,coe,65,False
78,dd_Smed_v6_18719_0_1,dd18719,61,False
78,dd_Smed_v6_14362_0_1,dd14362,82,False
78,dd_Smed_v6_17534_0_1,arh,66,False
78,dd_Smed_v6_12617_0_1,dd12617,71,False
78,dd_Smed_v6_58909_0_1,gata4/5/6-3,84,False
78,dd_Smed_v6_13215_0_1,soxB,74,False
78,dd_Smed_v6_17498_0_1,dd17498,97,False
78,dd_Smed_v6_15473_0_1,dd15473,60,False
78,dd_Smed_v6_10219_0_1,dd10219,76,False
78,dd_Smed_v6_13772_0_1,PROX-1,67,False
78,dd_Smed_v6_20755_0_1,dd20755,70,False
78,dd_Smed_v6_11935_0_1,dd11935,99,False
78,dd_Smed_v6_18972_0_1,dd18972,78,False
78,dd_Smed_v6_6470_0_1,tbx2/3b,95,False
78,dd_Smed_v6_9460_0_2,dd9460,54,False
78,dd_Smed_v6_6778_0_1,dd6778,98,False
78,dd_Smed_v6_14315_0_1,dd14937,92,False
78,dd_Smed_v6_8820_0_1,islet1,77,False
78,dd_Smed_v6_16399_0_1,meis,89,False
78,dd_Smed_v6_19757_0_1,dd19757,90,False
78,dd_Smed_v6_18952_0_1,scratch,96,False
79,dd_Smed_v6_14115_0_1,dd14115,3,True
79,dd_Smed_v6_19890_0_1,dd19890,1,True
79,dd_Smed_v6_13343_0_1,dd13343,2,True
79,dd_Smed_v6_26877_0_1,dd26877,5,True
79,dd_Smed_v6_2946_0_1,dd2946,4,True
79,dd_Smed_v6_38342_0_1,dd38342,11,False
79,dd_Smed_v6_28804_0_1,dd28804,7,True
79,dd_Smed_v6_14712_0_1,dd14712,12,False
79,dd_Smed_v6_22331_0_1,dd22331,6,True
79,dd_Smed_v6_22163_0_1,dd22163,33,False
79,dd_Smed_v6_16472_0_1,dd16472,17,False
79,dd_Smed_v6_31784_0_1,dd31784,8,True
79,dd_Smed_v6_16955_0_1,dd16955,35,False
79,dd_Smed_v6_28888_0_1,dd28888,27,False
79,dd_Smed_v6_18207_0_1,dd18207,18,False
79,dd_Smed_v6_16007_0_1,dd16007,13,False
79,dd_Smed_v6_37930_0_1,dd37930,15,False
79,dd_Smed_v6_31217_0_1,dd31217,14,False
79,dd_Smed_v6_30562_0_1,dd30562,16,False
79,dd_Smed_v6_6626_0_1,dd6626,21,False
79,dd_Smed_v6_14824_0_1,dd14824,9,True
79,dd_Smed_v6_11930_0_1,dd11930,10,True
79,dd_Smed_v6_29211_0_1,dd29211,46,False
79,dd_Smed_v6_34144_0_1,dd34144,22,False
79,dd_Smed_v6_12170_0_1,dd12170,32,False
79,dd_Smed_v6_12722_0_1,dd12722,26,False
79,dd_Smed_v6_35379_0_1,dd35379,31,False
79,dd_Smed_v6_11150_0_1,dd11150,30,False
79,dd_Smed_v6_10320_0_1,dd10320,49,False
79,dd_Smed_v6_36829_0_1,dd36829,43,False
79,dd_Smed_v6_12010_0_1,dd12010,24,False
79,dd_Smed_v6_4048_0_1,dd4048,40,False
79,dd_Smed_v6_12317_0_1,dd12317,37,False
79,dd_Smed_v6_20282_0_1,dd20282,25,False
79,dd_Smed_v6_17324_0_1,dd17324,59,False
79,dd_Smed_v6_14213_0_1,dd14213,50,False
79,dd_Smed_v6_9774_0_1,Six1/2-2,45,False
79,dd_Smed_v6_18125_0_1,dd18125,57,False
79,dd_Smed_v6_13474_0_1,dd13474,36,False
79,dd_Smed_v6_9596_0_1,dd9596,23,False
79,dd_Smed_v6_15253_0_1,pitx,29,False
79,dd_Smed_v6_17476_0_1,dd17476,39,False
79,dd_Smed_v6_7227_0_1,dd7227,19,False
79,dd_Smed_v6_16646_0_1,dd16646,55,False
79,dd_Smed_v6_11893_0_1,dd11893,41,False
79,dd_Smed_v6_33456_0_1,dd33456,72,False
79,dd_Smed_v6_18422_0_1,dd18422,47,False
79,dd_Smed_v6_46523_0,dd46523,66,False
79,dd_Smed_v6_13704_0_1,ptf-4,20,False
79,dd_Smed_v6_33575_0_1,dd33575,64,False
79,dd_Smed_v6_16524_0_1,dd16524,34,False
79,dd_Smed_v6_9287_0_1,dd9287,65,False
79,dd_Smed_v6_14753_0_1,ascl-2,28,False
79,dd_Smed_v6_10911_0_1,dd10911,53,False
79,dd_Smed_v6_13898_0_1,nkx2-like,44,False
79,dd_Smed_v6_7033_0_1,dd7033,48,False
79,dd_Smed_v6_16466_0_1,dd16466,42,False
79,dd_Smed_v6_16124_0_1,runt-1,61,False
79,dd_Smed_v6_14633_0_1,otxA,76,False
79,dd_Smed_v6_37276_0_1,dd37276,58,False
79,dd_Smed_v6_52497_0_1,hmx-1,68,False
79,dd_Smed_v6_1399_0_1,dd1399,83,False
79,dd_Smed_v6_25769_0_1,dd25769,52,False
79,dd_Smed_v6_48430_0_1,ovo,54,False
79,dd_Smed_v6_19286_0_1,dd19286,56,False
79,dd_Smed_v6_15104_0_1,ap2,51,False
79,dd_Smed_v6_49988_0_1,dd49988,60,False
79,dd_Smed_v6_13056_0_1,tcf1,62,False
79,dd_Smed_v6_15555_0_1,pou4l-1,67,False
79,dd_Smed_v6_15144_0_1,lhx2/9,38,False
79,dd_Smed_v6_2442_0_1,dd2442,73,False
79,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),74,False
79,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",70,False
79,dd_Smed_v6_6114_0_1,dd6114,94,False
79,dd_Smed_v6_17731_0_1,sim,75,False
79,dd_Smed_v6_17726_0_1,Pax6A,71,False
79,dd_Smed_v6_38033_0_1,dd38033,69,False
79,dd_Smed_v6_9893_0_1,coe,95,False
79,dd_Smed_v6_18719_0_1,dd18719,92,False
79,dd_Smed_v6_14362_0_1,dd14362,84,False
79,dd_Smed_v6_17534_0_1,arh,93,False
79,dd_Smed_v6_12617_0_1,dd12617,82,False
79,dd_Smed_v6_58909_0_1,gata4/5/6-3,97,False
79,dd_Smed_v6_13215_0_1,soxB,80,False
79,dd_Smed_v6_17498_0_1,dd17498,86,False
79,dd_Smed_v6_15473_0_1,dd15473,77,False
79,dd_Smed_v6_10219_0_1,dd10219,79,False
79,dd_Smed_v6_13772_0_1,PROX-1,88,False
79,dd_Smed_v6_20755_0_1,dd20755,81,False
79,dd_Smed_v6_11935_0_1,dd11935,85,False
79,dd_Smed_v6_18972_0_1,dd18972,89,False
79,dd_Smed_v6_6470_0_1,tbx2/3b,63,False
79,dd_Smed_v6_9460_0_2,dd9460,91,False
79,dd_Smed_v6_6778_0_1,dd6778,78,False
79,dd_Smed_v6_14315_0_1,dd14937,99,False
79,dd_Smed_v6_8820_0_1,islet1,87,False
79,dd_Smed_v6_16399_0_1,meis,96,False
79,dd_Smed_v6_19757_0_1,dd19757,90,False
79,dd_Smed_v6_18952_0_1,scratch,98,False
80,dd_Smed_v6_14115_0_1,dd14115,1,True
80,dd_Smed_v6_19890_0_1,dd19890,2,True
80,dd_Smed_v6_13343_0_1,dd13343,3,True
80,dd_Smed_v6_26877_0_1,dd26877,6,True
80,dd_Smed_v6_2946_0_1,dd2946,5,True
80,dd_Smed_v6_38342_0_1,dd38342,11,False
80,dd_Smed_v6_28804_0_1,dd28804,4,True
80,dd_Smed_v6_14712_0_1,dd14712,13,False
80,dd_Smed_v6_22331_0_1,dd22331,19,False
80,dd_Smed_v6_22163_0_1,dd22163,23,False
80,dd_Smed_v6_16472_0_1,dd16472,10,True
80,dd_Smed_v6_31784_0_1,dd31784,21,False
80,dd_Smed_v6_16955_0_1,dd16955,12,False
80,dd_Smed_v6_28888_0_1,dd28888,7,True
80,dd_Smed_v6_18207_0_1,dd18207,28,False
80,dd_Smed_v6_16007_0_1,dd16007,17,False
80,dd_Smed_v6_37930_0_1,dd37930,22,False
80,dd_Smed_v6_31217_0_1,dd31217,33,False
80,dd_Smed_v6_30562_0_1,dd30562,14,False
80,dd_Smed_v6_6626_0_1,dd6626,36,False
80,dd_Smed_v6_14824_0_1,dd14824,15,False
80,dd_Smed_v6_11930_0_1,dd11930,25,False
80,dd_Smed_v6_29211_0_1,dd29211,8,True
80,dd_Smed_v6_34144_0_1,dd34144,31,False
80,dd_Smed_v6_12170_0_1,dd12170,9,True
80,dd_Smed_v6_12722_0_1,dd12722,30,False
80,dd_Smed_v6_35379_0_1,dd35379,24,False
80,dd_Smed_v6_11150_0_1,dd11150,34,False
80,dd_Smed_v6_10320_0_1,dd10320,26,False
80,dd_Smed_v6_36829_0_1,dd36829,37,False
80,dd_Smed_v6_12010_0_1,dd12010,44,False
80,dd_Smed_v6_4048_0_1,dd4048,20,False
80,dd_Smed_v6_12317_0_1,dd12317,41,False
80,dd_Smed_v6_20282_0_1,dd20282,64,False
80,dd_Smed_v6_17324_0_1,dd17324,42,False
80,dd_Smed_v6_14213_0_1,dd14213,27,False
80,dd_Smed_v6_9774_0_1,Six1/2-2,35,False
80,dd_Smed_v6_18125_0_1,dd18125,51,False
80,dd_Smed_v6_13474_0_1,dd13474,47,False
80,dd_Smed_v6_9596_0_1,dd9596,56,False
80,dd_Smed_v6_15253_0_1,pitx,50,False
80,dd_Smed_v6_17476_0_1,dd17476,29,False
80,dd_Smed_v6_7227_0_1,dd7227,63,False
80,dd_Smed_v6_16646_0_1,dd16646,16,False
80,dd_Smed_v6_11893_0_1,dd11893,49,False
80,dd_Smed_v6_33456_0_1,dd33456,57,False
80,dd_Smed_v6_18422_0_1,dd18422,18,False
80,dd_Smed_v6_46523_0,dd46523,40,False
80,dd_Smed_v6_13704_0_1,ptf-4,32,False
80,dd_Smed_v6_33575_0_1,dd33575,39,False
80,dd_Smed_v6_16524_0_1,dd16524,53,False
80,dd_Smed_v6_9287_0_1,dd9287,66,False
80,dd_Smed_v6_14753_0_1,ascl-2,65,False
80,dd_Smed_v6_10911_0_1,dd10911,38,False
80,dd_Smed_v6_13898_0_1,nkx2-like,46,False
80,dd_Smed_v6_7033_0_1,dd7033,52,False
80,dd_Smed_v6_16466_0_1,dd16466,54,False
80,dd_Smed_v6_16124_0_1,runt-1,74,False
80,dd_Smed_v6_14633_0_1,otxA,58,False
80,dd_Smed_v6_37276_0_1,dd37276,43,False
80,dd_Smed_v6_52497_0_1,hmx-1,48,False
80,dd_Smed_v6_1399_0_1,dd1399,59,False
80,dd_Smed_v6_25769_0_1,dd25769,75,False
80,dd_Smed_v6_48430_0_1,ovo,60,False
80,dd_Smed_v6_19286_0_1,dd19286,45,False
80,dd_Smed_v6_15104_0_1,ap2,67,False
